   212 -0.107400 0.032900 0.008000 -0.093689 -0.995597 -0.002941 0.059805 -0.008543 0.998174 -0.993804 0.093342 0.060342 -0.002441
   213 -0.107400 0.032900 0.008000 -0.059805 0.008543 -0.998174 -0.093689 -0.995597 -0.002941 -0.993804 0.093342 0.060342 -0.000515
   221 -0.098900 0.040300 0.041300 -0.340030 0.059367 -0.938539 -0.162137 -0.986762 -0.003662 -0.926332 0.150926 0.345154 1.004019
   222 -0.098900 0.040300 0.041300 -0.340043 0.059286 -0.938539 -0.162109 -0.986766 -0.003585 -0.926332 0.150926 0.345154 -0.003466
   223 -0.098900 0.040300 0.041300 -0.162109 -0.986766 -0.003585 0.340043 -0.059286 0.938539 -0.926332 0.150926 0.345154 -0.001560
   231 -0.101100 0.004400 0.040800 -0.340723 0.009332 -0.940117 0.042853 -0.998757 -0.025437 -0.939187 -0.048954 0.339900 1.003046
   232 -0.101100 0.004400 0.040800 -0.340720 0.009263 -0.940119 0.042876 -0.998758 -0.025372 -0.939187 -0.048954 0.339900 -0.003992
   233 -0.101100 0.004400 0.040800 0.042876 -0.998758 -0.025372 0.340720 -0.009263 0.940119 -0.939187 -0.048954 0.339900 -0.002982
   241 -0.108300 -0.001100 0.007100 -0.063476 -0.010003 -0.997933 0.085073 -0.996364 0.004615 -0.994351 -0.084604 0.064097 0.999027
   242 -0.108300 -0.001100 0.007100 0.085078 -0.996363 0.004695 0.063470 0.010083 0.997933 -0.994351 -0.084604 0.064097 -0.001505
   243 -0.108300 -0.001100 0.007100 -0.063470 -0.010083 -0.997933 0.085078 -0.996363 0.004695 -0.994351 -0.084604 0.064097 -0.000243
   311 -0.086100 0.098800 0.009000 -0.040933 0.121364 -0.991764 -0.485385 -0.870016 -0.086445 -0.873342 0.477849 0.094520 1.001634
   312 -0.086100 0.098800 0.009000 -0.485384 -0.870020 -0.086413 0.040948 -0.121336 0.991767 -0.873342 0.477849 0.094520 -0.002358
   313 -0.086100 0.098800 0.009000 -0.040948 0.121336 -0.991767 -0.485384 -0.870020 -0.086413 -0.873342 0.477849 0.094520 0.000281
   321 -0.088700 0.075700 0.041200 -0.347789 0.117435 -0.930189 -0.366962 -0.930025 0.019790 -0.862775 0.348226 0.366547 1.004053
